,income
25656,0.002
25657,0.976
25658,0.014
25659,0.062
25660,0.998
25661,0.277
25662,0.308
25663,0.125
25664,0.122
25665,0.016
25666,0.102
25667,0.055
25668,0.361
25669,0.0
25670,0.056
25671,0.0
25672,0.001
25673,0.891
25674,0.669
25675,0.003
25676,0.018
25677,0.129
25678,0.064
25679,0.006
25680,0.859
25681,0.036
25682,0.009
25683,0.096
25684,0.041
25685,0.007
25686,0.001
25687,0.115
25688,0.512
25689,0.305
25690,0.022
25691,0.241
25692,0.04
25693,0.004
25694,0.975
25695,0.006
25696,0.01
25697,0.114
25698,1.0
25699,0.969
25700,0.017
25701,0.12
25702,0.025
25703,0.0
25704,0.0
25705,0.034
25706,0.014
25707,0.682
25708,0.545
25709,0.711
25710,0.009
25711,0.0
25712,0.003
25713,0.872
25714,0.003
25715,0.818
25716,0.007
25717,0.186
25718,0.872
25719,0.0
25720,0.147
25721,0.102
25722,0.438
25723,0.0
25724,0.216
25725,0.731
25726,0.004
25727,0.0
25728,0.003
25729,0.161
25730,0.285
25731,0.011
25732,0.956
25733,0.923
25734,0.001
25735,0.0
25736,0.0
25737,0.132
25738,0.966
25739,0.818
25740,0.0
25741,0.017
25742,0.92
25743,0.63
25744,0.0
25745,0.022
25746,0.21
25747,0.0
25748,0.0
25749,0.96
25750,0.133
25751,0.725
25752,0.052
25753,0.017
25754,0.004
25755,0.0
25756,0.002
25757,0.004
25758,0.321
25759,0.0
25760,0.956
25761,0.002
25762,0.722
25763,0.0
25764,0.482
25765,0.712
25766,0.835
25767,0.0
25768,0.0
25769,0.017
25770,0.621
25771,0.009
25772,0.013
25773,0.005
25774,0.129
25775,0.0
25776,0.005
25777,0.893
25778,0.038
25779,0.001
25780,0.0
25781,0.0
25782,0.733
25783,0.0
25784,0.001
25785,1.0
25786,0.083
25787,0.388
25788,0.0
25789,0.962
25790,0.025
25791,0.043
25792,0.015
25793,0.15
25794,0.783
25795,0.228
25796,0.96
25797,0.002
25798,0.0
25799,0.967
25800,0.965
25801,0.14
25802,0.481
25803,0.81
25804,0.24
25805,0.0
25806,0.074
25807,0.005
25808,0.803
25809,0.811
25810,0.02
25811,0.108
25812,0.022
25813,0.023
25814,0.019
25815,0.955
25816,0.02
25817,0.996
25818,0.004
25819,0.199
25820,0.004
25821,0.0
25822,0.165
25823,0.127
25824,0.585
25825,0.994
25826,0.0
25827,0.085
25828,0.934
25829,0.088
25830,0.233
25831,0.959
25832,0.002
25833,0.083
25834,0.003
25835,0.0
25836,0.059
25837,0.112
25838,0.724
25839,0.05
25840,0.994
25841,0.96
25842,0.134
25843,0.116
25844,0.009
25845,0.091
25846,0.059
25847,0.914
25848,0.065
25849,0.03
25850,0.992
25851,0.937
25852,0.503
25853,0.044
25854,0.043
25855,0.997
25856,0.038
25857,0.877
25858,0.742
25859,0.952
25860,0.017
25861,0.01
25862,0.917
25863,0.0
25864,0.032
25865,0.05
25866,0.207
25867,0.018
25868,0.007
25869,0.049
25870,0.066
25871,0.001
25872,0.001
25873,0.123
25874,0.254
25875,0.002
25876,0.002
25877,0.0
25878,0.059
25879,0.003
25880,0.234
25881,0.874
25882,0.495
25883,0.114
25884,0.027
25885,0.268
25886,0.068
25887,0.004
25888,0.871
25889,0.014
25890,0.814
25891,0.001
25892,0.034
25893,0.794
25894,0.923
25895,0.701
25896,0.017
25897,0.007
25898,0.03
25899,0.147
25900,0.076
25901,0.04
25902,0.029
25903,0.001
25904,0.887
25905,0.0
25906,0.406
25907,0.001
25908,0.993
25909,0.776
25910,0.194
25911,0.899
25912,0.001
25913,0.79
25914,1.0
25915,0.998
25916,0.004
25917,0.983
25918,0.062
25919,0.031
25920,0.001
25921,0.134
25922,0.002
25923,0.075
25924,0.017
25925,0.109
25926,0.896
25927,0.001
25928,0.061
25929,0.0
25930,0.162
25931,0.001
25932,0.043
25933,0.943
25934,0.001
25935,0.04
25936,0.002
25937,0.011
25938,0.002
25939,0.011
25940,0.645
25941,0.034
25942,0.171
25943,0.003
25944,0.025
25945,0.075
25946,0.16
25947,0.694
25948,0.722
25949,0.004
25950,0.069
25951,0.0
25952,0.131
25953,0.743
25954,0.076
25955,0.0
25956,0.016
25957,0.001
25958,0.193
25959,0.005
25960,0.001
25961,0.19
25962,0.0
25963,0.841
25964,0.008
25965,0.02
25966,0.709
25967,0.779
25968,0.008
25969,0.03
25970,0.283
25971,0.003
25972,0.907
25973,0.949
25974,0.031
25975,0.009
25976,0.275
25977,0.018
25978,0.0
25979,0.146
25980,0.119
25981,0.001
25982,0.776
25983,0.001
25984,0.668
25985,0.038
25986,0.236
25987,0.0
25988,0.073
25989,0.885
25990,0.012
25991,0.967
25992,0.718
25993,0.039
25994,0.479
25995,0.972
25996,0.074
25997,0.372
25998,0.003
25999,0.007
26000,0.0
26001,0.195
26002,0.159
26003,0.856
26004,0.868
26005,0.111
26006,0.044
26007,0.208
26008,0.108
26009,0.0
26010,0.134
26011,0.843
26012,0.002
26013,0.0
26014,0.02
26015,0.001
26016,0.0
26017,0.958
26018,0.0
26019,0.0
26020,0.004
26021,0.7
26022,0.139
26023,0.543
26024,0.046
26025,0.0
26026,0.03
26027,0.621
26028,0.002
26029,0.215
26030,0.007
26031,0.887
26032,0.137
26033,0.984
26034,0.992
26035,0.004
26036,0.012
26037,0.693
26038,0.959
26039,0.001
26040,0.003
26041,0.0
26042,0.101
26043,0.008
26044,0.079
26045,0.088
26046,0.006
26047,0.8
26048,0.001
26049,0.0
26050,0.731
26051,0.0
26052,0.0
26053,0.014
26054,0.006
26055,0.139
26056,0.008
26057,0.234
26058,0.0
26059,0.21
26060,0.947
26061,0.001
26062,0.0
26063,0.137
26064,0.133
26065,0.943
26066,0.009
26067,0.128
26068,0.008
26069,0.941
26070,0.0
26071,0.105
26072,0.063
26073,0.721
26074,0.814
26075,0.036
26076,0.995
26077,0.0
26078,0.0
26079,0.02
26080,0.727
26081,0.009
26082,0.226
26083,0.953
26084,0.057
26085,0.897
26086,0.003
26087,0.051
26088,0.0
26089,0.96
26090,0.001
26091,0.007
26092,0.408
26093,0.675
26094,0.0
26095,0.002
26096,0.737
26097,0.006
26098,0.437
26099,0.0
26100,0.853
26101,0.806
26102,0.0
26103,0.173
26104,0.432
26105,0.945
26106,0.179
26107,0.025
26108,0.163
26109,0.015
26110,0.966
26111,0.0
26112,0.0
26113,0.425
26114,0.109
26115,0.002
26116,0.003
26117,0.091
26118,0.666
26119,0.001
26120,0.042
26121,0.644
26122,0.835
26123,0.707
26124,0.114
26125,0.0
26126,0.001
26127,0.0
26128,0.924
26129,0.974
26130,0.661
26131,0.909
26132,0.009
26133,0.003
26134,0.212
26135,0.297
26136,0.069
26137,0.0
26138,0.095
26139,0.011
26140,0.151
26141,0.022
26142,0.0
26143,0.106
26144,0.318
26145,0.014
26146,0.015
26147,0.05
26148,0.01
26149,0.013
26150,0.887
26151,1.0
26152,0.084
26153,0.0
26154,0.079
26155,0.727
26156,0.087
26157,0.0
26158,0.0
26159,0.311
26160,0.0
26161,0.855
26162,0.004
26163,0.028
26164,0.031
26165,0.001
26166,0.225
26167,0.084
26168,0.664
26169,0.0
26170,0.947
26171,0.002
26172,0.696
26173,0.453
26174,0.02
26175,0.004
26176,0.003
26177,0.017
26178,0.988
26179,0.001
26180,0.984
26181,0.01
26182,0.779
26183,0.0
26184,0.0
26185,0.226
26186,0.825
26187,0.002
26188,0.91
26189,0.0
26190,0.785
26191,0.002
26192,0.26
26193,0.79
26194,0.02
26195,0.232
26196,0.061
26197,0.103
26198,0.008
26199,0.515
26200,0.048
26201,0.009
26202,0.891
26203,0.083
26204,0.015
26205,0.0
26206,0.99
26207,0.971
26208,0.289
26209,0.867
26210,0.004
26211,0.299
26212,0.011
26213,0.0
26214,0.019
26215,0.015
26216,0.083
26217,0.713
26218,0.19
26219,0.405
26220,0.008
26221,0.19
26222,0.82
26223,0.059
26224,0.008
26225,0.0
26226,0.128
26227,0.015
26228,0.0
26229,0.016
26230,0.645
26231,0.014
26232,0.081
26233,0.015
26234,0.669
26235,0.006
26236,0.52
26237,0.015
26238,0.008
26239,0.03
26240,0.049
26241,0.046
26242,0.267
26243,0.822
26244,0.0
26245,0.004
26246,0.311
26247,0.998
26248,0.013
26249,0.683
26250,0.309
26251,0.009
26252,0.008
26253,0.967
26254,0.06
26255,0.0
26256,0.022
26257,0.987
26258,0.114
26259,0.0
26260,0.15
26261,0.336
26262,0.001
26263,0.046
26264,0.072
26265,0.033
26266,0.122
26267,0.0
26268,0.932
26269,0.89
26270,0.288
26271,0.008
26272,0.022
26273,0.23
26274,0.033
26275,0.714
26276,0.189
26277,0.944
26278,0.006
26279,0.001
26280,0.179
26281,0.839
26282,0.0
26283,0.177
26284,0.788
26285,0.142
26286,0.038
26287,0.242
26288,0.028
26289,0.806
26290,0.0
26291,0.0
26292,0.022
26293,0.001
26294,0.0
26295,0.004
26296,0.015
26297,0.708
26298,0.004
26299,0.0
26300,0.61
26301,0.024
26302,0.008
26303,0.27
26304,0.017
26305,0.315
26306,0.004
26307,0.02
26308,0.001
26309,0.024
26310,0.757
26311,0.003
26312,0.082
26313,0.08
26314,0.019
26315,0.184
26316,0.0
26317,0.763
26318,0.013
26319,0.028
26320,0.131
26321,0.073
26322,0.0
26323,0.426
26324,0.0
26325,0.0
26326,0.054
26327,0.996
26328,0.015
26329,0.0
26330,0.008
26331,0.014
26332,0.981
26333,0.0
26334,0.006
26335,0.126
26336,0.406
26337,0.82
26338,0.0
26339,0.867
26340,0.0
26341,0.022
26342,0.007
26343,1.0
26344,0.002
26345,0.001
26346,0.974
26347,0.952
26348,0.678
26349,0.001
26350,0.919
26351,0.082
26352,0.893
26353,0.78
26354,0.047
26355,0.033
26356,0.839
26357,0.006
26358,0.32
26359,0.002
26360,0.19
26361,0.006
26362,0.056
26363,0.267
26364,0.003
26365,0.785
26366,0.846
26367,0.002
26368,0.768
26369,0.665
26370,0.671
26371,0.04
26372,0.086
26373,0.001
26374,0.01
26375,0.002
26376,0.0
26377,0.006
26378,0.198
26379,0.164
26380,0.337
26381,0.084
26382,0.784
26383,0.014
26384,0.018
26385,0.009
26386,0.005
26387,0.08
26388,0.698
26389,0.034
26390,0.001
26391,0.011
26392,0.059
26393,0.031
26394,0.059
26395,0.005
26396,0.983
26397,0.0
26398,0.176
26399,0.022
26400,0.467
26401,0.173
26402,0.0
26403,0.164
26404,0.085
26405,0.974
26406,0.031
26407,0.082
26408,0.001
26409,0.168
26410,0.001
26411,0.205
26412,0.0
26413,0.0
26414,0.983
26415,0.942
26416,0.0
26417,0.001
26418,0.692
26419,0.901
26420,0.045
26421,0.0
26422,0.018
26423,0.012
26424,0.007
26425,0.016
26426,0.987
26427,0.9
26428,0.171
26429,0.416
26430,0.001
26431,0.107
26432,0.041
26433,0.0
26434,0.003
26435,0.0
26436,0.006
26437,0.992
26438,0.009
26439,0.068
26440,0.981
26441,0.073
26442,0.988
26443,0.035
26444,0.001
26445,0.002
26446,0.0
26447,0.003
26448,0.0
26449,0.031
26450,0.0
26451,0.221
26452,0.069
26453,0.023
26454,0.007
26455,0.06
26456,0.009
26457,0.979
26458,0.226
26459,0.138
26460,0.0
26461,0.242
26462,0.066
26463,0.114
26464,0.014
26465,0.831
26466,0.134
26467,0.808
26468,0.835
26469,0.004
26470,0.974
26471,0.008
26472,0.03
26473,0.432
26474,0.002
26475,0.0
26476,0.84
26477,0.984
26478,0.67
26479,0.057
26480,0.0
26481,0.26
26482,0.001
26483,0.0
26484,0.11
26485,0.03
26486,0.017
26487,0.159
26488,0.633
26489,0.001
26490,0.703
26491,0.044
26492,0.627
26493,0.998
26494,0.13
26495,0.705
26496,0.0
26497,0.133
26498,0.921
26499,0.007
26500,0.021
26501,0.054
26502,0.28
26503,0.208
26504,0.015
26505,0.975
26506,0.023
26507,0.0
26508,0.021
26509,0.0
26510,0.003
26511,0.0
26512,0.193
26513,0.461
26514,0.046
26515,0.146
26516,0.148
26517,0.0
26518,0.015
26519,0.182
26520,0.076
26521,0.001
26522,0.001
26523,0.028
26524,0.803
26525,0.0
26526,0.663
26527,0.114
26528,0.029
26529,0.0
26530,0.004
26531,0.17
26532,0.007
26533,0.025
26534,0.776
26535,0.302
26536,0.0
26537,0.01
26538,0.001
26539,0.146
26540,0.001
26541,0.717
26542,0.369
26543,0.129
26544,0.01
26545,0.814
26546,0.033
26547,0.005
26548,0.017
26549,0.243
26550,0.002
26551,0.913
26552,0.057
26553,0.003
26554,0.777
26555,0.0
26556,0.154
26557,0.24
26558,0.826
26559,0.687
26560,0.369
26561,0.141
26562,0.157
26563,0.028
26564,0.029
26565,0.008
26566,0.0
26567,0.871
26568,0.002
26569,0.005
26570,0.983
26571,0.032
26572,0.008
26573,0.0
26574,0.001
26575,0.107
26576,0.716
26577,0.071
26578,0.0
26579,0.028
26580,0.062
26581,0.839
26582,0.0
26583,0.004
26584,0.802
26585,0.0
26586,0.069
26587,0.025
26588,0.0
26589,0.082
26590,0.0
26591,0.993
26592,0.757
26593,0.965
26594,0.03
26595,0.014
26596,0.825
26597,0.071
26598,0.0
26599,0.0
26600,0.506
26601,0.041
26602,0.001
26603,0.96
26604,0.059
26605,0.087
26606,0.243
26607,0.031
26608,0.096
26609,0.0
26610,0.201
26611,0.03
26612,0.006
26613,0.023
26614,0.855
26615,0.0
26616,0.215
26617,0.143
26618,0.169
26619,0.033
26620,0.659
26621,0.0
26622,0.019
26623,0.106
26624,0.747
26625,0.257
26626,0.048
26627,0.941
26628,0.094
26629,0.0
26630,0.02
26631,0.242
26632,0.936
26633,0.046
26634,0.001
26635,0.103
26636,0.006
26637,0.858
26638,0.182
26639,0.984
26640,0.0
26641,0.105
26642,0.311
26643,0.926
26644,0.015
26645,0.172
26646,0.81
26647,0.852
26648,0.158
26649,0.006
26650,0.836
26651,0.0
26652,0.147
26653,0.012
26654,0.557
26655,0.345
26656,0.0
26657,0.005
26658,0.005
26659,0.0
26660,0.006
26661,0.04
26662,0.001
26663,0.001
26664,0.012
26665,0.224
26666,0.0
26667,0.066
26668,0.078
26669,0.001
26670,0.073
26671,0.026
26672,0.024
26673,0.088
26674,0.594
26675,0.871
26676,0.008
26677,0.703
26678,0.355
26679,0.117
26680,0.004
26681,0.001
26682,0.0
26683,0.878
26684,0.013
26685,0.034
26686,0.004
26687,0.022
26688,0.0
26689,0.183
26690,0.051
26691,0.057
26692,0.0
26693,0.16
26694,0.025
26695,0.334
26696,0.006
26697,0.356
26698,0.01
26699,0.0
26700,0.015
26701,0.259
26702,0.223
26703,0.0
26704,0.781
26705,0.079
26706,0.008
26707,0.74
26708,0.016
26709,0.001
26710,0.999
26711,0.054
26712,0.054
26713,0.008
26714,0.002
26715,0.55
26716,0.957
26717,0.02
26718,0.0
26719,0.0
26720,0.0
26721,0.112
26722,0.357
26723,0.128
26724,0.013
26725,0.847
26726,0.98
26727,0.959
26728,0.014
26729,0.987
26730,0.054
26731,0.009
26732,0.216
26733,0.004
26734,0.029
26735,0.0
26736,0.1
26737,0.013
26738,0.0
26739,0.006
26740,0.092
26741,0.115
26742,0.48
26743,0.001
26744,0.288
26745,0.501
26746,0.012
26747,0.0
26748,0.826
26749,0.021
26750,0.0
26751,0.006
26752,0.996
26753,0.026
26754,0.101
26755,0.084
26756,0.8
26757,0.044
26758,0.021
26759,0.0
26760,0.002
26761,0.0
26762,0.002
26763,0.069
26764,0.002
26765,0.907
26766,0.355
26767,0.026
26768,0.0
26769,0.088
26770,0.743
26771,0.003
26772,0.0
26773,0.002
26774,0.02
26775,0.02
26776,0.0
26777,0.019
26778,0.005
26779,0.0
26780,0.705
26781,0.042
26782,0.203
26783,0.0
26784,0.002
26785,0.006
26786,0.002
26787,0.126
26788,0.008
26789,0.041
26790,0.012
26791,0.0
26792,0.012
26793,0.0
26794,0.692
26795,0.921
26796,0.934
26797,0.909
26798,0.0
26799,0.775
26800,0.099
26801,0.861
26802,0.002
26803,0.783
26804,0.207
26805,0.0
26806,0.763
26807,0.0
26808,0.001
26809,0.001
26810,0.769
26811,0.046
26812,0.019
26813,0.011
26814,0.12
26815,0.003
26816,0.995
26817,0.004
26818,0.12
26819,0.0
26820,0.001
26821,0.003
26822,0.352
26823,0.167
26824,0.03
26825,0.902
26826,0.715
26827,0.379
26828,0.002
26829,0.053
26830,0.574
26831,0.022
26832,0.817
26833,0.007
26834,0.003
26835,0.002
26836,0.231
26837,0.006
26838,0.384
26839,0.242
26840,0.711
26841,0.692
26842,0.078
26843,0.918
26844,0.001
26845,0.11
26846,0.618
26847,0.147
26848,0.238
26849,0.001
26850,0.118
26851,0.019
26852,0.0
26853,0.039
26854,0.055
26855,0.321
26856,0.0
26857,0.999
26858,0.497
26859,0.0
26860,0.885
26861,0.021
26862,0.261
26863,0.039
26864,0.0
26865,0.756
26866,0.0
26867,0.003
26868,0.028
26869,0.012
26870,0.022
26871,0.914
26872,0.031
26873,0.98
26874,0.114
26875,0.0
26876,0.813
26877,0.015
26878,0.004
26879,0.069
26880,0.997
26881,0.0
26882,0.914
26883,0.304
26884,0.013
26885,0.027
26886,0.999
26887,0.859
26888,0.049
26889,0.994
26890,0.969
26891,0.839
26892,0.0
26893,0.211
26894,0.004
26895,0.004
26896,0.196
26897,0.023
26898,0.0
26899,0.708
26900,0.051
26901,0.036
26902,0.026
26903,0.535
26904,0.004
26905,0.706
26906,0.822
26907,0.007
26908,0.001
26909,0.967
26910,0.0
26911,0.001
26912,0.265
26913,0.121
26914,0.012
26915,0.001
26916,0.0
26917,0.0
26918,0.0
26919,0.001
26920,0.663
26921,0.0
26922,0.115
26923,0.913
26924,0.0
26925,0.0
26926,0.838
26927,0.001
26928,0.011
26929,0.805
26930,0.827
26931,0.018
26932,0.0
26933,0.0
26934,0.964
26935,0.001
26936,0.979
26937,0.115
26938,0.784
26939,0.134
26940,0.002
26941,0.299
26942,0.645
26943,0.995
26944,0.008
26945,0.0
26946,0.846
26947,0.152
26948,0.015
26949,0.717
26950,0.727
26951,0.019
26952,0.073
26953,0.674
26954,0.011
26955,0.004
26956,0.008
26957,0.637
26958,0.007
26959,0.066
26960,0.137
26961,0.017
26962,0.0
26963,0.927
26964,0.929
26965,0.001
26966,0.0
26967,0.961
26968,0.029
26969,0.001
26970,0.0
26971,0.071
26972,0.045
26973,0.997
26974,0.874
26975,0.43
26976,0.0
26977,0.896
26978,0.022
26979,0.26
26980,0.771
26981,0.976
26982,0.7
26983,0.826
26984,0.014
26985,0.974
26986,0.0
26987,0.886
26988,0.725
26989,0.104
26990,0.0
26991,0.001
26992,0.0
26993,0.406
26994,0.046
26995,0.297
26996,0.045
26997,0.0
26998,0.001
26999,0.009
27000,0.001
27001,0.002
27002,0.628
27003,0.856
27004,0.021
27005,0.08
27006,0.016
27007,0.811
27008,0.022
27009,0.0
27010,0.924
27011,0.0
27012,0.0
27013,0.019
27014,0.735
27015,0.083
27016,0.938
27017,0.018
27018,0.004
27019,0.025
27020,0.007
27021,0.02
27022,0.806
27023,0.945
27024,0.001
27025,0.073
27026,0.003
27027,0.052
27028,0.99
27029,0.056
27030,0.002
27031,0.001
27032,0.851
27033,0.091
27034,0.092
27035,0.254
27036,0.0
27037,0.82
27038,0.005
27039,0.121
27040,0.007
27041,0.976
27042,0.008
27043,0.046
27044,0.831
27045,0.017
27046,0.004
27047,0.814
27048,0.123
27049,0.948
27050,0.025
27051,0.0
27052,0.714
27053,0.029
27054,0.001
27055,0.001
27056,0.009
27057,0.024
27058,0.145
27059,0.056
27060,0.372
27061,0.001
27062,0.227
27063,0.001
27064,0.016
27065,0.018
27066,0.002
27067,0.737
27068,0.37
27069,0.014
27070,0.252
27071,0.847
27072,0.0
27073,0.88
27074,0.164
27075,0.976
27076,0.055
27077,0.921
27078,0.002
27079,0.85
27080,0.074
27081,0.078
27082,0.271
27083,0.025
27084,0.04
27085,0.0
27086,0.0
27087,0.078
27088,0.042
27089,0.099
27090,0.154
27091,0.098
27092,0.19
27093,0.0
27094,0.0
27095,0.0
27096,0.04
27097,0.009
27098,0.087
27099,0.135
27100,0.655
27101,0.38
27102,0.23
27103,0.004
27104,0.004
27105,0.914
27106,0.071
27107,0.003
27108,0.174
27109,0.099
27110,0.638
27111,0.02
27112,0.739
27113,0.267
27114,0.016
27115,0.006
27116,0.836
27117,0.199
27118,0.994
27119,0.051
27120,0.984
27121,0.001
27122,0.819
27123,0.004
27124,0.873
27125,0.28
27126,0.0
27127,0.003
27128,0.254
27129,0.062
27130,0.0
27131,0.001
27132,0.999
27133,0.076
27134,0.011
27135,0.027
27136,0.077
27137,0.072
27138,0.054
27139,0.001
27140,0.853
27141,0.151
27142,0.981
27143,0.953
27144,0.083
27145,0.002
27146,0.007
27147,0.01
27148,0.003
27149,0.889
27150,0.643
27151,0.155
27152,0.03
27153,0.002
27154,0.617
27155,0.002
27156,0.788
27157,0.018
27158,0.0
27159,0.996
27160,0.9
27161,0.56
27162,0.0
27163,0.015
27164,0.118
27165,0.666
27166,0.947
27167,0.0
27168,0.67
27169,0.755
27170,0.264
27171,0.053
27172,0.003
27173,0.0
27174,0.063
27175,0.074
27176,0.083
27177,0.001
27178,0.002
27179,0.0
27180,0.081
27181,0.065
27182,0.919
27183,0.037
27184,0.0
27185,0.004
27186,0.0
27187,0.0
27188,0.799
27189,0.001
27190,0.022
27191,0.049
27192,0.983
27193,0.011
27194,0.0
27195,0.058
27196,0.005
27197,0.0
27198,0.012
27199,0.004
27200,0.326
27201,0.0
27202,0.118
27203,0.004
27204,0.0
27205,0.002
27206,0.018
27207,0.102
27208,0.123
27209,0.0
27210,0.792
27211,0.052
27212,0.994
27213,0.929
27214,0.398
27215,0.001
27216,0.519
27217,0.993
27218,0.964
27219,0.132
27220,0.997
27221,0.991
27222,0.486
27223,0.21
27224,0.029
27225,0.013
27226,0.998
27227,0.09
27228,0.105
27229,0.104
27230,0.023
27231,0.001
27232,0.946
27233,0.009
27234,0.0
27235,0.948
27236,0.044
27237,0.012
27238,0.004
27239,0.001
27240,0.997
27241,0.0
27242,0.166
27243,0.003
27244,0.082
27245,0.876
27246,0.055
27247,0.563
27248,0.037
27249,0.004
27250,0.037
27251,0.063
27252,0.145
27253,0.0
27254,0.632
27255,0.08
27256,0.0
27257,0.272
27258,0.02
27259,0.198
27260,0.143
27261,0.23
27262,0.05
27263,0.001
27264,0.0
27265,0.002
27266,0.148
27267,0.162
27268,0.018
27269,0.006
27270,0.001
27271,0.021
27272,0.043
27273,0.039
27274,0.03
27275,0.0
27276,0.208
27277,0.085
27278,0.0
27279,0.068
27280,0.0
27281,0.026
27282,0.997
27283,0.147
27284,0.004
27285,0.988
27286,0.088
27287,0.332
27288,0.001
27289,0.165
27290,0.878
27291,0.009
27292,0.16
27293,0.127
27294,0.783
27295,0.144
27296,0.006
27297,0.57
27298,0.001
27299,0.131
27300,0.995
27301,0.004
27302,0.0
27303,0.04
27304,0.129
27305,0.122
27306,0.068
27307,0.013
27308,0.262
27309,0.064
27310,0.309
27311,0.092
27312,0.062
27313,0.047
27314,0.937
27315,0.008
27316,0.13
27317,0.844
27318,0.0
27319,0.018
27320,0.001
27321,0.006
27322,0.949
27323,0.08
27324,0.73
27325,0.007
27326,0.0
27327,0.006
27328,0.08
27329,0.838
27330,0.093
27331,0.659
27332,0.916
27333,0.061
27334,0.96
27335,0.072
27336,0.044
27337,0.0
27338,0.056
27339,0.066
27340,0.062
27341,0.024
27342,0.001
27343,0.0
27344,0.116
27345,0.29
27346,0.367
27347,0.808
27348,0.018
27349,0.16
27350,0.0
27351,0.003
27352,0.318
27353,0.088
27354,0.015
27355,0.003
27356,0.255
27357,0.277
27358,0.986
27359,0.0
27360,0.323
27361,0.0
27362,0.005
27363,0.969
27364,0.018
27365,0.943
27366,0.001
27367,0.001
27368,0.916
27369,0.028
27370,0.043
27371,0.96
27372,0.014
27373,0.236
27374,0.251
27375,0.111
27376,0.059
27377,0.092
27378,0.786
27379,0.12
27380,0.049
27381,0.258
27382,0.0
27383,0.126
27384,0.0
27385,0.042
27386,0.813
27387,0.037
27388,0.0
27389,0.132
27390,0.998
27391,0.001
27392,0.129
27393,0.18
27394,0.003
27395,0.129
27396,0.001
27397,0.03
27398,0.064
27399,0.538
27400,0.0
27401,0.019
27402,0.102
27403,0.004
27404,0.001
27405,0.002
27406,0.895
27407,0.433
27408,0.001
27409,0.039
27410,0.003
27411,0.993
27412,0.0
27413,0.998
27414,0.019
27415,0.0
27416,0.001
27417,0.073
27418,0.827
27419,0.0
27420,0.02
27421,0.011
27422,0.009
27423,0.005
27424,0.001
27425,0.024
27426,0.0
27427,0.991
27428,0.663
27429,0.0
27430,0.101
27431,0.0
27432,0.909
27433,0.174
27434,0.981
27435,0.509
27436,0.208
27437,0.91
27438,0.015
27439,0.993
27440,0.737
27441,0.178
27442,0.284
27443,0.0
27444,0.006
27445,0.252
27446,0.017
27447,0.825
27448,0.051
27449,0.038
27450,0.829
27451,0.0
27452,0.005
27453,0.176
27454,0.125
27455,0.005
27456,0.895
27457,0.429
27458,0.562
27459,0.009
27460,0.048
27461,0.023
27462,0.031
27463,0.0
27464,0.81
27465,0.039
27466,0.005
27467,0.077
27468,0.079
27469,0.0
27470,0.747
27471,0.959
27472,0.156
27473,0.036
27474,0.045
27475,0.057
27476,0.013
27477,0.144
27478,0.096
27479,0.002
27480,0.711
27481,0.001
27482,0.007
27483,0.0
27484,0.982
27485,0.014
27486,0.0
27487,0.006
27488,0.032
27489,0.686
27490,0.987
27491,0.0
27492,0.337
27493,0.274
27494,0.139
27495,0.97
27496,0.0
27497,0.01
27498,0.095
27499,0.959
27500,0.007
27501,0.0
27502,0.0
27503,0.003
27504,0.151
27505,0.01
27506,0.077
27507,0.17
27508,0.944
27509,0.013
27510,0.001
27511,0.02
27512,0.009
27513,0.0
27514,0.058
27515,0.124
27516,0.0
27517,0.735
27518,0.928
27519,0.012
27520,0.643
27521,0.071
27522,0.0
27523,0.153
27524,0.039
27525,0.738
27526,0.0
27527,0.859
